Loss	BLEU	ROUGE	F1	num_names	ExactMatch	Precision	Recall
3.283670746277163			0.3065137233262589	2677.0	0.07321663843402974	0.4081262939958593	0.2675225252088619
3.2586624197907725			0.314554895499941	3367.0	0.06681724073028421	0.41001250302492626	0.2790430126892596
3.267208445122512			0.3093161126052155	2386.0	0.07792207792207792	0.4266108287847416	0.26496836679643165
3.2449735685818224			0.3153317929682241	3335.0	0.07001693958215698	0.4131596578025157	0.279026861734373
3.269809158545514			0.31582035226785604	2519.0	0.08036890645586298	0.43210521362695276	0.27128902921534326
3.2157438405328365			0.3235124168582339	3542.0	0.07189911537737624	0.41728251906823344	0.28869430024145026
3.3575894313258194			0.31483830236321314	2682.0	0.08046301524562394	0.42943678130013535	0.2714839281115415
3.2541264300480774			0.32080041275411086	2955.0	0.08488612836438923	0.42853378505552386	0.2793430349895638
3.149235213834805			0.3242278921697328	3070.0	0.08055712403538491	0.4282087736280285	0.2841428854204138
3.324943859523688			0.31929531433716574	2661.0	0.08215697346132128	0.4422772534573779	0.2731525530015095
3.073348920286221			0.321863614845315	3118.0	0.07716920760399021	0.4236401279879541	0.28339959573020185
3.2025074198103587			0.3218046728351643	2898.0	0.0815923207227555	0.4361785557437732	0.2790322111750701
3.1423887627047042			0.3258136950048303	3477.0	0.07905138339920949	0.42658438869618986	0.2893192198457606
3.0649014767637777			0.33018606573801446	3303.0	0.0839450404667796	0.42884680881575243	0.2927053685382329
3.1906546920354257			0.33068154968668134	3306.0	0.08300395256916997	0.43719806763285	0.2904873816293937
3.1262806908044816			0.3347968182454349	3364.0	0.08347449651797478	0.44285826319987825	0.29377805596749956
2.9834663314813454			0.3310739436233512	3082.0	0.08686241294936947	0.4435911914172783	0.2875855380372616
3.061677573588909			0.3330297005123465	3326.0	0.08498023715415019	0.44067826296087187	0.29219584240758895
3.120186181003773			0.331625186721178	3003.0	0.08620365142104272	0.44606782106782095	0.28712109381928874
3.0721583294717525			0.32572401524804656	2930.0	0.08761528326745718	0.4344500909718301	0.284128060857311
3.0262492931485694			0.3259076866601698	3270.0	0.0857331074722379	0.4291082968101602	0.28734097844769907
3.0920757890290127			0.33516895464034047	3524.0	0.08545078110295501	0.4385155906895032	0.2969036241692948
3.027044607499471			0.33808454104190955	3337.0	0.08686241294936947	0.44820633128086584	0.2960010058118488
3.0537993880945034			0.3333997837597497	2561.0	0.09326181065311501	0.4601509773870027	0.28481875894354924
2.9329723305344713			0.34705871613443	4070.0	0.08403914925654056	0.4425157744257119	0.31155671816315667
3.0037354080638687			0.3402539277348288	3105.0	0.09504987765857331	0.45526673119840827	0.2964577685004017
2.9340818761887713			0.33847775290712206	3540.0	0.09232072275550536	0.44206450037195405	0.2993625769529232
3.0839672800339546			0.3407382399784504	3198.0	0.09090909090909091	0.45152120136592155	0.2982271030619443
3.029816456645412			0.33955089465964766	3846.0	0.08639186900056466	0.4375332741792371	0.3039485398533974
2.9932125359801662			0.3401917828164208	3455.0	0.08516845473367213	0.4463752431143734	0.2995158852795804
3.0415035485417863			0.34546073002910316	3632.0	0.09072087332956898	0.45325989860151344	0.3044370628221577
3.0048842036658603			0.340874671039997	3178.0	0.0942970073404856	0.458347449651798	0.2960345696088238
2.9714088672938765			0.3448624494910724	3877.0	0.08874458874458875	0.4443738628521243	0.30818220223217596
2.9999319806963785			0.3465948404754168	3829.0	0.09053265575004706	0.4451349116721793	0.3094795878463318
2.89363867214815			0.3500959495130275	3770.0	0.09533220402785621	0.4569362659424776	0.30940897099847064
3.0194206832870165			0.34789284375564733	3547.0	0.09627329192546584	0.4599833741138095	0.30541856270964335
2.8759542593355008			0.3493999795935606	3523.0	0.0940146809712027	0.4630676776639513	0.30592029397083276
2.9659234881175527			0.3477061294447267	3838.0	0.09203839638622248	0.44922431203487095	0.3097744855579435
2.85252529081695			0.35054987255596826	3530.0	0.09448522492000754	0.4607703028510487	0.3088677584936783
2.9315568132851024			0.34932375870105853	3582.0	0.09486166007905138	0.46105061260340796	0.306647800930694
2.8325319130346576			0.3503125885667413	3756.0	0.09232072275550536	0.45537712230258826	0.31074543881574007
2.870457697816738			0.35483880953912805	3875.0	0.09712027103331451	0.4610149857044272	0.31452640307807095
2.8880077399274824			0.3574158105616731	3846.0	0.09410878976096368	0.46323147177184454	0.3164897180636898
2.859499678946863			0.35506900681945275	3934.0	0.09768492377188029	0.45565403368198326	0.31652447610945844
2.9855782324625366			0.35024739937343213	3539.0	0.09796725014116318	0.45773932761510416	0.30868645491740015
